column,value,precision,recall,fbeta
fnlgt,206599,1.0,1.0,1.0
fnlgt,302142,1.0,1.0,1.0
fnlgt,121074,1.0,1.0,1.0
fnlgt,239833,1.0,1.0,1.0
fnlgt,355645,1.0,1.0,1.0
fnlgt,165827,1.0,1.0,1.0
fnlgt,99086,1.0,1.0,1.0
fnlgt,154410,1.0,1.0,1.0
fnlgt,58447,1.0,1.0,1.0
fnlgt,108890,1.0,1.0,1.0
fnlgt,195876,1.0,1.0,1.0
fnlgt,107373,1.0,1.0,1.0
fnlgt,181284,1.0,1.0,1.0
fnlgt,237532,1.0,0.0,0.0
fnlgt,356772,1.0,1.0,1.0
fnlgt,252327,1.0,1.0,1.0
fnlgt,83253,1.0,1.0,1.0
fnlgt,241185,1.0,1.0,1.0
fnlgt,384248,1.0,1.0,1.0
fnlgt,328663,1.0,1.0,1.0
fnlgt,122749,1.0,1.0,1.0
fnlgt,108945,1.0,1.0,1.0
fnlgt,266710,1.0,1.0,1.0
fnlgt,77373,1.0,1.0,1.0
fnlgt,177216,1.0,1.0,1.0
fnlgt,258037,1.0,1.0,1.0
fnlgt,192779,1.0,1.0,1.0
fnlgt,40681,1.0,1.0,1.0
fnlgt,403865,1.0,1.0,1.0
fnlgt,130532,1.0,1.0,1.0
fnlgt,176101,0.0,1.0,0.0
fnlgt,157673,1.0,1.0,1.0
fnlgt,286967,1.0,1.0,1.0
fnlgt,205359,1.0,1.0,1.0
fnlgt,172664,1.0,0.0,0.0
fnlgt,119156,1.0,1.0,1.0
fnlgt,411007,1.0,1.0,1.0
fnlgt,115585,0.0,1.0,0.0
fnlgt,198766,1.0,1.0,1.0
fnlgt,29859,1.0,0.0,0.0
fnlgt,175759,1.0,1.0,1.0
fnlgt,148952,1.0,1.0,1.0
fnlgt,204425,1.0,1.0,1.0
fnlgt,57957,1.0,1.0,1.0
fnlgt,178724,1.0,1.0,1.0
fnlgt,168723,1.0,1.0,1.0
fnlgt,188976,0.0,1.0,0.0
fnlgt,33798,1.0,1.0,1.0
fnlgt,319149,1.0,1.0,1.0
fnlgt,344492,1.0,1.0,1.0
fnlgt,225652,1.0,1.0,1.0
fnlgt,249214,1.0,1.0,1.0
fnlgt,166295,1.0,1.0,1.0
fnlgt,419722,1.0,1.0,1.0
fnlgt,283281,1.0,1.0,1.0
fnlgt,321990,1.0,1.0,1.0
fnlgt,81030,1.0,0.0,0.0
fnlgt,216411,1.0,1.0,1.0
fnlgt,70985,1.0,1.0,1.0
fnlgt,284329,1.0,0.5,0.6666666666666666
fnlgt,212888,1.0,1.0,1.0
fnlgt,165475,1.0,1.0,1.0
fnlgt,258298,1.0,1.0,1.0
fnlgt,30840,1.0,1.0,1.0
fnlgt,399904,1.0,1.0,1.0
fnlgt,39222,1.0,1.0,1.0
fnlgt,312338,1.0,1.0,1.0
fnlgt,210026,1.0,1.0,1.0
fnlgt,138917,1.0,1.0,1.0
fnlgt,34616,1.0,1.0,1.0
fnlgt,216824,1.0,1.0,1.0
fnlgt,103435,1.0,1.0,1.0
fnlgt,33331,0.5,1.0,0.6666666666666666
fnlgt,160786,1.0,0.0,0.0
fnlgt,257509,1.0,1.0,1.0
fnlgt,125442,1.0,1.0,1.0
fnlgt,154176,1.0,1.0,1.0
fnlgt,400635,1.0,1.0,1.0
fnlgt,186539,0.5,1.0,0.6666666666666666
fnlgt,98475,1.0,1.0,1.0
fnlgt,83508,1.0,1.0,1.0
fnlgt,184759,1.0,1.0,1.0
fnlgt,117567,1.0,1.0,1.0
fnlgt,301199,1.0,1.0,1.0
fnlgt,156493,1.0,1.0,1.0
fnlgt,211299,1.0,1.0,1.0
fnlgt,191137,1.0,1.0,1.0
fnlgt,274809,1.0,1.0,1.0
fnlgt,137613,1.0,1.0,1.0
fnlgt,153486,1.0,1.0,1.0
fnlgt,312353,1.0,1.0,1.0
fnlgt,94638,1.0,1.0,1.0
fnlgt,224209,1.0,1.0,1.0
fnlgt,97474,1.0,1.0,1.0
fnlgt,106938,1.0,1.0,1.0
fnlgt,244172,1.0,1.0,1.0
fnlgt,236770,1.0,1.0,1.0
fnlgt,172511,1.0,0.0,0.0
fnlgt,220640,1.0,0.0,0.0
fnlgt,102723,1.0,1.0,1.0
fnlgt,358585,1.0,0.0,0.0
fnlgt,84610,1.0,1.0,1.0
fnlgt,140852,1.0,1.0,1.0
fnlgt,181863,1.0,1.0,1.0
fnlgt,26911,1.0,1.0,1.0
fnlgt,214555,1.0,1.0,1.0
fnlgt,267161,1.0,1.0,1.0
fnlgt,337766,1.0,1.0,1.0
fnlgt,118902,1.0,1.0,1.0
fnlgt,26009,1.0,0.0,0.0
fnlgt,204653,1.0,1.0,1.0
fnlgt,210452,0.0,1.0,0.0
fnlgt,106742,1.0,1.0,1.0
fnlgt,154093,1.0,1.0,1.0
fnlgt,302626,1.0,1.0,1.0
fnlgt,143003,1.0,1.0,1.0
fnlgt,189674,1.0,1.0,1.0
fnlgt,43206,1.0,0.0,0.0
fnlgt,182609,1.0,1.0,1.0
fnlgt,194940,1.0,1.0,1.0
fnlgt,222654,0.0,1.0,0.0
fnlgt,165798,1.0,1.0,1.0
fnlgt,219762,1.0,1.0,1.0
fnlgt,326033,1.0,1.0,1.0
fnlgt,316211,1.0,1.0,1.0
fnlgt,209900,1.0,1.0,1.0
fnlgt,278039,1.0,1.0,1.0
fnlgt,70240,1.0,1.0,1.0
fnlgt,171467,1.0,0.0,0.0
fnlgt,115763,1.0,1.0,1.0
fnlgt,222989,1.0,1.0,1.0
fnlgt,24712,1.0,1.0,1.0
fnlgt,402539,1.0,1.0,1.0
fnlgt,158528,1.0,0.0,0.0
fnlgt,232586,1.0,0.0,0.0
fnlgt,187891,1.0,1.0,1.0
fnlgt,203697,0.0,1.0,0.0
fnlgt,75673,1.0,1.0,1.0
fnlgt,248612,1.0,1.0,1.0
fnlgt,283613,1.0,1.0,1.0
fnlgt,193882,1.0,1.0,1.0
fnlgt,217198,1.0,1.0,1.0
fnlgt,30759,1.0,1.0,1.0
fnlgt,212900,1.0,1.0,1.0
fnlgt,164678,1.0,1.0,1.0
fnlgt,100997,1.0,1.0,1.0
fnlgt,419554,1.0,1.0,1.0
fnlgt,255559,1.0,0.0,0.0
fnlgt,123116,1.0,1.0,1.0
fnlgt,181721,0.0,1.0,0.0
fnlgt,355996,1.0,1.0,1.0
fnlgt,56483,1.0,1.0,1.0
fnlgt,282153,1.0,1.0,1.0
fnlgt,128143,1.0,0.5,0.6666666666666666
fnlgt,295697,1.0,1.0,1.0
fnlgt,263932,1.0,1.0,1.0
fnlgt,177027,1.0,1.0,1.0
fnlgt,324637,1.0,1.0,1.0
fnlgt,306513,1.0,1.0,1.0
fnlgt,120461,1.0,1.0,1.0
fnlgt,209317,1.0,1.0,1.0
fnlgt,156951,1.0,0.0,0.0
fnlgt,343847,1.0,0.0,0.0
fnlgt,236570,1.0,1.0,1.0
fnlgt,323798,1.0,1.0,1.0
fnlgt,200749,1.0,1.0,1.0
fnlgt,250674,0.0,1.0,0.0
fnlgt,36539,1.0,1.0,1.0
fnlgt,199763,1.0,1.0,1.0
fnlgt,229465,1.0,1.0,1.0
fnlgt,459342,1.0,1.0,1.0
fnlgt,326083,1.0,1.0,1.0
fnlgt,219288,1.0,1.0,1.0
fnlgt,242720,1.0,1.0,1.0
fnlgt,96741,1.0,1.0,1.0
fnlgt,166193,1.0,1.0,1.0
fnlgt,291968,1.0,1.0,1.0
fnlgt,104509,1.0,1.0,1.0
fnlgt,290641,1.0,1.0,1.0
fnlgt,55284,1.0,1.0,1.0
fnlgt,111829,1.0,1.0,1.0
fnlgt,183279,1.0,1.0,1.0
fnlgt,588905,1.0,1.0,1.0
fnlgt,151294,1.0,1.0,1.0
fnlgt,192053,1.0,1.0,1.0
fnlgt,278557,1.0,1.0,1.0
fnlgt,58798,1.0,1.0,1.0
fnlgt,410240,1.0,1.0,1.0
fnlgt,185556,1.0,1.0,1.0
fnlgt,79387,1.0,0.0,0.0
fnlgt,348728,1.0,1.0,1.0
fnlgt,209482,1.0,1.0,1.0
fnlgt,232855,1.0,1.0,1.0
fnlgt,172304,1.0,1.0,1.0
fnlgt,301867,1.0,1.0,1.0
fnlgt,147951,1.0,1.0,1.0
fnlgt,174461,1.0,1.0,1.0
fnlgt,295763,1.0,1.0,1.0
fnlgt,142579,1.0,1.0,1.0
fnlgt,188467,1.0,1.0,1.0
fnlgt,170988,1.0,1.0,1.0
fnlgt,322691,1.0,1.0,1.0
fnlgt,244315,1.0,1.0,1.0
fnlgt,79691,1.0,1.0,1.0
fnlgt,509866,1.0,1.0,1.0
fnlgt,241001,1.0,1.0,1.0
fnlgt,261720,1.0,1.0,1.0
fnlgt,165001,1.0,1.0,1.0
fnlgt,218558,1.0,1.0,1.0
fnlgt,153451,1.0,1.0,1.0
fnlgt,116508,1.0,0.0,0.0
fnlgt,114969,1.0,1.0,1.0
fnlgt,133503,1.0,1.0,1.0
fnlgt,58065,1.0,1.0,1.0
fnlgt,152389,1.0,1.0,1.0
fnlgt,388625,1.0,0.0,0.0
fnlgt,223716,1.0,1.0,1.0
fnlgt,142038,1.0,1.0,1.0
fnlgt,286634,1.0,1.0,1.0
fnlgt,293091,1.0,1.0,1.0
fnlgt,267652,0.0,1.0,0.0
fnlgt,202559,1.0,1.0,1.0
fnlgt,350247,1.0,1.0,1.0
fnlgt,57711,1.0,0.0,0.0
fnlgt,48702,1.0,1.0,1.0
fnlgt,218785,1.0,1.0,1.0
fnlgt,187161,1.0,1.0,1.0
fnlgt,121023,1.0,1.0,1.0
fnlgt,203258,1.0,1.0,1.0
fnlgt,152148,1.0,1.0,1.0
fnlgt,117381,1.0,0.0,0.0
fnlgt,98639,1.0,1.0,1.0
fnlgt,436861,1.0,1.0,1.0
fnlgt,161950,1.0,1.0,1.0
fnlgt,39539,1.0,0.0,0.0
fnlgt,182460,1.0,1.0,1.0
fnlgt,329005,1.0,1.0,1.0
fnlgt,167868,1.0,1.0,1.0
fnlgt,345504,1.0,1.0,1.0
fnlgt,239461,1.0,1.0,1.0
fnlgt,134286,1.0,1.0,1.0
fnlgt,191965,1.0,1.0,1.0
fnlgt,191571,1.0,1.0,1.0
fnlgt,31577,1.0,1.0,1.0
fnlgt,170130,1.0,1.0,1.0
fnlgt,333270,0.0,1.0,0.0
fnlgt,340269,1.0,1.0,1.0
fnlgt,39380,1.0,1.0,1.0
fnlgt,392812,1.0,0.0,0.0
fnlgt,212563,1.0,1.0,1.0
fnlgt,34996,1.0,1.0,1.0
fnlgt,167737,1.0,1.0,1.0
fnlgt,25932,1.0,1.0,1.0
fnlgt,108933,1.0,1.0,1.0
fnlgt,280167,1.0,1.0,1.0
fnlgt,242736,1.0,1.0,1.0
fnlgt,98044,1.0,1.0,1.0
fnlgt,138416,1.0,1.0,1.0
fnlgt,107665,1.0,0.0,0.0
fnlgt,177531,1.0,1.0,1.0
fnlgt,124356,1.0,1.0,1.0
fnlgt,356067,1.0,1.0,1.0
fnlgt,58343,1.0,1.0,1.0
fnlgt,423024,1.0,1.0,1.0
fnlgt,147372,1.0,1.0,1.0
fnlgt,156980,1.0,1.0,1.0
fnlgt,27979,1.0,1.0,1.0
fnlgt,188027,1.0,1.0,1.0
fnlgt,187487,1.0,0.0,0.0
fnlgt,267252,1.0,1.0,1.0
fnlgt,270460,1.0,1.0,1.0
fnlgt,150057,1.0,0.0,0.0
fnlgt,197380,1.0,1.0,1.0
fnlgt,330571,1.0,1.0,1.0
fnlgt,461678,1.0,0.0,0.0
fnlgt,199551,1.0,1.0,1.0
fnlgt,86808,1.0,1.0,1.0
fnlgt,141550,1.0,1.0,1.0
fnlgt,174571,1.0,1.0,1.0
fnlgt,156926,1.0,1.0,1.0
fnlgt,127455,1.0,1.0,1.0
fnlgt,241259,1.0,1.0,1.0
fnlgt,192793,1.0,1.0,1.0
fnlgt,481060,1.0,1.0,1.0
fnlgt,312528,0.0,1.0,0.0
fnlgt,238917,1.0,1.0,1.0
fnlgt,228190,1.0,1.0,1.0
fnlgt,142287,1.0,1.0,1.0
fnlgt,151763,1.0,1.0,1.0
fnlgt,256671,1.0,1.0,1.0
fnlgt,20057,1.0,1.0,1.0
fnlgt,32896,1.0,1.0,1.0
fnlgt,182752,1.0,0.0,0.0
fnlgt,162187,1.0,0.5,0.6666666666666666
fnlgt,105216,1.0,1.0,1.0
fnlgt,48458,1.0,1.0,1.0
fnlgt,97168,1.0,0.0,0.0
fnlgt,230919,1.0,1.0,1.0
fnlgt,183892,1.0,1.0,1.0
fnlgt,108914,1.0,0.0,0.0
fnlgt,218343,1.0,1.0,1.0
fnlgt,171328,1.0,1.0,1.0
fnlgt,188069,1.0,1.0,1.0
fnlgt,73670,1.0,1.0,1.0
fnlgt,165822,1.0,1.0,1.0
fnlgt,117201,1.0,1.0,1.0
fnlgt,60267,1.0,1.0,1.0
fnlgt,121998,1.0,1.0,1.0
fnlgt,148509,1.0,1.0,1.0
fnlgt,180805,1.0,1.0,1.0
fnlgt,67804,1.0,1.0,1.0
fnlgt,192835,0.0,1.0,0.0
fnlgt,298400,1.0,1.0,1.0
fnlgt,159589,1.0,1.0,1.0
fnlgt,163671,1.0,1.0,1.0
fnlgt,103966,1.0,1.0,1.0
fnlgt,142411,1.0,1.0,1.0
fnlgt,203628,1.0,0.0,0.0
fnlgt,232308,1.0,0.0,0.0
fnlgt,192702,1.0,1.0,1.0
fnlgt,141388,1.0,1.0,1.0
fnlgt,150080,1.0,1.0,1.0
fnlgt,134195,1.0,1.0,1.0
fnlgt,32509,1.0,1.0,1.0
fnlgt,91189,1.0,1.0,1.0
fnlgt,204756,1.0,1.0,1.0
fnlgt,117217,1.0,1.0,1.0
fnlgt,117273,1.0,0.0,0.0
fnlgt,39630,1.0,1.0,1.0
fnlgt,221324,1.0,1.0,1.0
fnlgt,188070,1.0,1.0,1.0
fnlgt,273905,1.0,1.0,1.0
fnlgt,47296,1.0,1.0,1.0
fnlgt,606111,1.0,0.0,0.0
fnlgt,166039,1.0,1.0,1.0
fnlgt,34722,1.0,1.0,1.0
fnlgt,452808,1.0,1.0,1.0
fnlgt,45607,1.0,1.0,1.0
fnlgt,498785,1.0,1.0,1.0
fnlgt,151141,1.0,1.0,1.0
fnlgt,40319,1.0,1.0,1.0
fnlgt,189765,1.0,1.0,1.0
fnlgt,199883,1.0,1.0,1.0
fnlgt,46561,1.0,1.0,1.0
fnlgt,210013,1.0,1.0,1.0
fnlgt,107584,0.0,1.0,0.0
fnlgt,91964,1.0,1.0,1.0
fnlgt,150324,1.0,1.0,1.0
fnlgt,395736,1.0,0.0,0.0
fnlgt,102771,1.0,1.0,1.0
fnlgt,204033,0.0,1.0,0.0
fnlgt,113234,0.0,1.0,0.0
fnlgt,158437,1.0,1.0,1.0
fnlgt,106175,1.0,1.0,1.0
fnlgt,37546,1.0,1.0,1.0
fnlgt,242923,1.0,1.0,1.0
fnlgt,316582,1.0,1.0,1.0
fnlgt,71467,1.0,0.0,0.0
fnlgt,64631,1.0,1.0,1.0
fnlgt,132304,1.0,1.0,1.0
fnlgt,225541,1.0,1.0,1.0
fnlgt,110684,1.0,1.0,1.0
fnlgt,70282,1.0,1.0,1.0
fnlgt,58898,1.0,1.0,1.0
fnlgt,228306,1.0,0.0,0.0
fnlgt,334291,1.0,0.0,0.0
fnlgt,184105,1.0,1.0,1.0
fnlgt,278107,1.0,1.0,1.0
fnlgt,39586,1.0,1.0,1.0
fnlgt,259299,1.0,0.0,0.0
fnlgt,130206,1.0,1.0,1.0
fnlgt,38294,1.0,1.0,1.0
fnlgt,111224,1.0,1.0,1.0
fnlgt,86108,1.0,1.0,1.0
fnlgt,334744,1.0,0.0,0.0
fnlgt,143939,1.0,0.0,0.0
fnlgt,34307,1.0,1.0,1.0
fnlgt,35245,1.0,1.0,1.0
fnlgt,104576,1.0,0.0,0.0
fnlgt,161819,1.0,1.0,1.0
fnlgt,118023,1.0,1.0,1.0
fnlgt,269512,1.0,1.0,1.0
fnlgt,282304,1.0,1.0,1.0
fnlgt,205759,1.0,1.0,1.0
fnlgt,211075,1.0,0.0,0.0
fnlgt,203761,1.0,1.0,1.0
fnlgt,50276,1.0,1.0,1.0
fnlgt,274158,1.0,1.0,1.0
fnlgt,72887,1.0,1.0,1.0
fnlgt,35644,1.0,1.0,1.0
fnlgt,228372,1.0,0.0,0.0
fnlgt,250541,1.0,1.0,1.0
fnlgt,150025,1.0,0.0,0.0
fnlgt,35576,1.0,1.0,1.0
fnlgt,224149,1.0,0.0,0.0
fnlgt,338290,1.0,1.0,1.0
fnlgt,201495,1.0,1.0,1.0
fnlgt,231472,1.0,1.0,1.0
fnlgt,237731,1.0,1.0,1.0
fnlgt,404661,1.0,1.0,1.0
fnlgt,249101,1.0,1.0,1.0
fnlgt,75435,1.0,1.0,1.0
fnlgt,248973,1.0,1.0,1.0
fnlgt,251836,1.0,1.0,1.0
fnlgt,362883,1.0,1.0,1.0
fnlgt,252466,1.0,1.0,1.0
fnlgt,412296,1.0,0.0,0.0
fnlgt,215955,1.0,1.0,1.0
fnlgt,126838,1.0,1.0,1.0
fnlgt,150768,1.0,0.0,0.0
fnlgt,123291,1.0,0.0,0.0
fnlgt,191834,1.0,1.0,1.0
fnlgt,243484,1.0,0.0,0.0
fnlgt,270587,1.0,1.0,1.0
fnlgt,128132,1.0,0.0,0.0
fnlgt,107248,1.0,1.0,1.0
fnlgt,327120,1.0,1.0,1.0
fnlgt,325461,1.0,1.0,1.0
fnlgt,183739,1.0,1.0,1.0
fnlgt,475324,1.0,1.0,1.0
fnlgt,214284,1.0,1.0,1.0
fnlgt,96586,1.0,1.0,1.0
fnlgt,109009,1.0,1.0,1.0
fnlgt,212120,1.0,0.6666666666666666,0.8
fnlgt,423217,1.0,1.0,1.0
fnlgt,221947,1.0,0.0,0.0
fnlgt,128516,1.0,0.0,0.0
fnlgt,19302,1.0,0.0,0.0
fnlgt,88876,1.0,1.0,1.0
fnlgt,348099,1.0,1.0,1.0
fnlgt,325786,1.0,1.0,1.0
fnlgt,267893,1.0,1.0,1.0
fnlgt,161463,1.0,1.0,1.0
fnlgt,32639,1.0,1.0,1.0
fnlgt,236021,1.0,1.0,1.0
fnlgt,173314,1.0,1.0,1.0
fnlgt,141327,1.0,1.0,1.0
fnlgt,141003,1.0,1.0,1.0
fnlgt,203435,1.0,1.0,1.0
fnlgt,112403,1.0,1.0,1.0
fnlgt,305472,1.0,1.0,1.0
fnlgt,222289,1.0,1.0,1.0
fnlgt,339100,1.0,1.0,1.0
fnlgt,167474,1.0,1.0,1.0
fnlgt,157443,0.0,1.0,0.0
fnlgt,45599,1.0,1.0,1.0
fnlgt,325374,1.0,1.0,1.0
fnlgt,166889,1.0,1.0,1.0
fnlgt,340091,1.0,1.0,1.0
fnlgt,107231,1.0,1.0,1.0
fnlgt,314153,1.0,0.0,0.0
fnlgt,162651,1.0,1.0,1.0
fnlgt,234537,1.0,1.0,1.0
fnlgt,106347,1.0,1.0,1.0
fnlgt,119506,1.0,1.0,1.0
fnlgt,155594,1.0,1.0,1.0
fnlgt,138283,1.0,1.0,1.0
fnlgt,229364,1.0,1.0,1.0
fnlgt,127195,1.0,1.0,1.0
fnlgt,396722,1.0,1.0,1.0
fnlgt,112860,1.0,1.0,1.0
fnlgt,185405,1.0,0.0,0.0
fnlgt,151029,1.0,0.0,0.0
fnlgt,98427,1.0,1.0,1.0
fnlgt,172175,1.0,0.0,0.0
fnlgt,140365,1.0,1.0,1.0
fnlgt,32280,1.0,1.0,1.0
fnlgt,203182,1.0,1.0,1.0
fnlgt,192869,1.0,0.5,0.6666666666666666
fnlgt,51262,1.0,1.0,1.0
fnlgt,343506,1.0,1.0,1.0
fnlgt,129042,1.0,1.0,1.0
fnlgt,336880,1.0,0.0,0.0
fnlgt,304076,1.0,1.0,1.0
fnlgt,234841,1.0,1.0,1.0
fnlgt,136331,0.0,1.0,0.0
fnlgt,81761,1.0,1.0,1.0
fnlgt,243776,1.0,1.0,1.0
fnlgt,182117,1.0,1.0,1.0
fnlgt,142675,1.0,1.0,1.0
fnlgt,187830,1.0,0.0,0.0
fnlgt,176696,1.0,0.0,0.0
fnlgt,308136,1.0,1.0,1.0
fnlgt,145886,1.0,1.0,1.0
fnlgt,171067,1.0,1.0,1.0
fnlgt,278322,1.0,1.0,1.0
fnlgt,206487,1.0,1.0,1.0
fnlgt,132686,1.0,0.0,0.0
fnlgt,282604,1.0,1.0,1.0
fnlgt,437727,1.0,1.0,1.0
fnlgt,130021,1.0,1.0,1.0
fnlgt,175720,1.0,1.0,1.0
fnlgt,192349,1.0,1.0,1.0
fnlgt,90934,1.0,1.0,1.0
fnlgt,26290,1.0,1.0,1.0
fnlgt,332657,1.0,1.0,1.0
fnlgt,181091,1.0,1.0,1.0
fnlgt,247731,1.0,1.0,1.0
fnlgt,29302,1.0,1.0,1.0
fnlgt,207202,1.0,0.0,0.0
fnlgt,169804,1.0,1.0,1.0
fnlgt,167424,1.0,1.0,1.0
fnlgt,72393,1.0,1.0,1.0
fnlgt,182556,1.0,1.0,1.0
fnlgt,63296,1.0,1.0,1.0
fnlgt,70645,1.0,1.0,1.0
fnlgt,418020,1.0,1.0,1.0
fnlgt,101752,0.0,1.0,0.0
fnlgt,174018,1.0,0.0,0.0
fnlgt,215014,1.0,1.0,1.0
fnlgt,56392,1.0,1.0,1.0
fnlgt,119793,1.0,1.0,1.0
fnlgt,170846,1.0,1.0,1.0
fnlgt,289190,1.0,1.0,1.0
fnlgt,186993,1.0,1.0,1.0
fnlgt,226497,1.0,1.0,1.0
fnlgt,210648,1.0,1.0,1.0
fnlgt,165278,1.0,1.0,1.0
fnlgt,178215,1.0,0.0,0.0
fnlgt,284211,1.0,1.0,1.0
fnlgt,185079,1.0,1.0,1.0
fnlgt,203173,0.0,1.0,0.0
fnlgt,34339,1.0,1.0,1.0
fnlgt,183151,1.0,1.0,1.0
fnlgt,159549,1.0,1.0,1.0
fnlgt,136986,1.0,1.0,1.0
fnlgt,323069,1.0,1.0,1.0
fnlgt,211349,1.0,1.0,1.0
fnlgt,206916,1.0,1.0,1.0
fnlgt,483822,1.0,1.0,1.0
fnlgt,152795,1.0,0.0,0.0
fnlgt,108658,1.0,1.0,1.0
fnlgt,128002,1.0,1.0,1.0
fnlgt,149211,0.0,1.0,0.0
fnlgt,361838,1.0,1.0,1.0
fnlgt,204042,1.0,1.0,1.0
fnlgt,110402,1.0,1.0,1.0
fnlgt,127089,1.0,1.0,1.0
fnlgt,406603,1.0,1.0,1.0
fnlgt,136985,1.0,1.0,1.0
fnlgt,163921,1.0,1.0,1.0
fnlgt,195189,1.0,1.0,1.0
fnlgt,234519,1.0,1.0,1.0
fnlgt,160120,0.0,1.0,0.0
fnlgt,209109,1.0,1.0,1.0
fnlgt,168981,1.0,1.0,1.0
fnlgt,148522,1.0,1.0,1.0
fnlgt,50646,1.0,1.0,1.0
fnlgt,279029,1.0,1.0,1.0
fnlgt,203763,1.0,1.0,1.0
fnlgt,107762,0.0,1.0,0.0
fnlgt,185407,1.0,1.0,1.0
fnlgt,81540,1.0,0.0,0.0
fnlgt,100313,1.0,1.0,1.0
fnlgt,379779,1.0,1.0,1.0
fnlgt,494223,1.0,1.0,1.0
fnlgt,108496,1.0,1.0,1.0
fnlgt,27444,1.0,0.0,0.0
fnlgt,509500,1.0,0.0,0.0
fnlgt,155657,1.0,1.0,1.0
fnlgt,231413,1.0,0.0,0.0
fnlgt,189203,1.0,1.0,1.0
fnlgt,163985,1.0,1.0,1.0
fnlgt,319054,1.0,1.0,1.0
fnlgt,292472,1.0,1.0,1.0
fnlgt,31778,1.0,1.0,1.0
fnlgt,154374,1.0,1.0,1.0
fnlgt,118447,1.0,1.0,1.0
fnlgt,49218,1.0,1.0,1.0
fnlgt,58222,1.0,1.0,1.0
fnlgt,214706,1.0,1.0,1.0
fnlgt,140027,1.0,1.0,1.0
fnlgt,349190,1.0,1.0,1.0
fnlgt,257068,1.0,1.0,1.0
fnlgt,169926,1.0,1.0,1.0
fnlgt,125280,0.0,1.0,0.0
fnlgt,168048,1.0,1.0,1.0
fnlgt,146117,1.0,1.0,1.0
fnlgt,170376,1.0,1.0,1.0
fnlgt,149018,1.0,1.0,1.0
fnlgt,184632,0.0,1.0,0.0
fnlgt,189027,1.0,1.0,1.0
fnlgt,218184,1.0,1.0,1.0
fnlgt,379768,1.0,1.0,1.0
fnlgt,127543,1.0,1.0,1.0
fnlgt,174147,1.0,1.0,1.0
fnlgt,238912,1.0,1.0,1.0
fnlgt,25610,1.0,0.0,0.0
fnlgt,99184,1.0,1.0,1.0
fnlgt,145284,1.0,1.0,1.0
fnlgt,49156,1.0,1.0,1.0
fnlgt,340148,1.0,1.0,1.0
fnlgt,220262,1.0,1.0,1.0
fnlgt,29375,1.0,1.0,1.0
fnlgt,186434,1.0,0.0,0.0
fnlgt,99151,1.0,0.0,0.0
fnlgt,283917,1.0,0.0,0.0
fnlgt,188436,0.0,1.0,0.0
fnlgt,111450,1.0,1.0,1.0
fnlgt,151365,1.0,1.0,1.0
fnlgt,276218,1.0,0.0,0.0
fnlgt,201292,1.0,1.0,1.0
fnlgt,143062,1.0,1.0,1.0
fnlgt,162595,1.0,1.0,1.0
fnlgt,89040,1.0,1.0,1.0
fnlgt,307468,1.0,1.0,1.0
fnlgt,76198,1.0,1.0,1.0
fnlgt,126738,1.0,1.0,1.0
fnlgt,165306,1.0,1.0,1.0
fnlgt,46162,1.0,1.0,1.0
fnlgt,34246,1.0,1.0,1.0
fnlgt,43701,1.0,1.0,1.0
fnlgt,153516,1.0,1.0,1.0
fnlgt,151159,1.0,1.0,1.0
fnlgt,37932,1.0,1.0,1.0
fnlgt,277700,1.0,1.0,1.0
fnlgt,210184,1.0,1.0,1.0
fnlgt,141058,0.0,1.0,0.0
fnlgt,90446,1.0,1.0,1.0
fnlgt,95149,1.0,1.0,1.0
fnlgt,340723,1.0,1.0,1.0
fnlgt,118399,1.0,1.0,1.0
fnlgt,167794,1.0,1.0,1.0
fnlgt,146326,1.0,1.0,1.0
fnlgt,212370,1.0,1.0,1.0
fnlgt,212407,1.0,1.0,1.0
fnlgt,105614,1.0,1.0,1.0
fnlgt,179681,1.0,1.0,1.0
fnlgt,267205,1.0,0.0,0.0
fnlgt,36877,1.0,1.0,1.0
fnlgt,202184,1.0,1.0,1.0
fnlgt,29887,0.0,1.0,0.0
fnlgt,223214,1.0,1.0,1.0
fnlgt,155314,1.0,0.0,0.0
fnlgt,28311,1.0,1.0,1.0
fnlgt,179488,1.0,1.0,1.0
fnlgt,354929,1.0,1.0,1.0
fnlgt,341051,1.0,1.0,1.0
fnlgt,274096,1.0,1.0,1.0
fnlgt,263561,1.0,0.0,0.0
fnlgt,220690,1.0,1.0,1.0
fnlgt,195532,1.0,1.0,1.0
fnlgt,48271,1.0,0.0,0.0
fnlgt,28357,1.0,1.0,1.0
fnlgt,173736,1.0,1.0,1.0
fnlgt,209236,1.0,1.0,1.0
fnlgt,140729,1.0,1.0,1.0
fnlgt,294292,0.0,1.0,0.0
fnlgt,82777,1.0,1.0,1.0
fnlgt,196123,1.0,1.0,1.0
fnlgt,31670,1.0,1.0,1.0
fnlgt,38622,1.0,1.0,1.0
fnlgt,155781,1.0,1.0,1.0
fnlgt,224954,1.0,1.0,1.0
fnlgt,201742,1.0,1.0,1.0
fnlgt,104293,1.0,1.0,1.0
fnlgt,224217,1.0,1.0,1.0
fnlgt,152373,1.0,1.0,1.0
fnlgt,145717,1.0,1.0,1.0
fnlgt,150171,1.0,1.0,1.0
fnlgt,114508,1.0,1.0,1.0
fnlgt,109419,1.0,1.0,1.0
fnlgt,208391,1.0,0.0,0.0
fnlgt,213389,1.0,1.0,1.0
